0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	label
9543.509690460289	-721.174713470939	240.00852126728708	1544.1799007798986	-19.743445572578562	2709.9608105857255	2404.354003143159	1983.9550444173442	-1976.5925258916436	2964.2732992277115	688.9401878216876	1183.4610220226248	2462.5668476813385	1268.4763676964046	-250.1691108432925	-785.4130679323788	Co
312.31240322963356	-2064.7395612274163	-562.9943881411062	1464.3543563143387	138.02404186026243	286.70333904341896	632.0031616365341	-317.47590841317157	2316.46465079222	1035.739835768477	-170.18012891236125	-776.4677100859216	-1854.6631932217203	175.43479013766986	517.3087373218422	492.2680150966447	Pt
899.3594620316547	1124.2148825813238	-576.9791236950188	-348.9134674316098	-2016.2840716669161	641.8199294657376	688.7375316106813	1636.2678360671935	1342.9399217688028	10.330242139816804	-450.5186199981651	228.13680045924428	-73.0624528873975	-925.4578734251411	-48.75857250822237	122.04397286958701	Pt
-468.97218189238623	477.1929664362147	-13.61937768918019	-454.5869917229472	-1021.6840200889112	-706.7799346207212	-828.9241964433172	-676.0617511597258	760.9414315898626	-1295.2562960729495	-564.1569860061728	-188.03148616286055	780.3626217295371	-1238.9273904941417	-160.52069838997775	37.116103599416064	Pt
2378.7610385038897	-1068.9283247954515	-3121.2757926453073	-1471.6511591643375	-545.7138066354102	-2096.8525141805003	1066.4701933160088	-36.712350392365586	1810.4692257294384	726.5653951144411	-531.9038950137677	-685.219075306542	-137.0708165370856	1207.22850794719	-254.41192799514897	451.16347582940915	Co
-3939.5840048815476	-71.7859415335494	-205.51868460424987	-580.9334051524735	-451.0186656752293	-42.38178830776684	-1753.5141640646452	350.7457945278401	-22.566244974927148	156.41970386323777	-106.90245245499798	178.90806732222995	-49.7967120714404	165.57379656152165	-320.7924690244685	-249.1744064652978	Pt
502.3575412066655	-105.89469955918126	-2758.4525442113645	1423.9735998022174	-656.5838321104044	591.2129293667215	1371.3962340510543	-996.272579080374	-1019.3502465823428	193.85818617526928	306.84889628428186	835.5281657206218	327.9224666582242	-307.12300069181396	-1178.9013132009252	-969.250753197509	Pt
-399.330791476257	2622.0693864514574	-2724.1685680288115	-562.5377027490181	-60.937816300211644	62.35193400305163	-980.9586705497776	-1203.0815703469082	-361.1033174186074	527.6151063984917	759.0254293594384	-292.90401493759964	-729.491376061906	856.2995540616238	376.9084655167675	109.44136060414415	Pt
-3002.9497333195086	665.3898101148309	-101.12805164509057	26.74756092137813	286.35363832367545	379.9081203303893	-443.69919371937476	331.3946299961085	148.95812267512196	-151.90245301416493	-1545.2682562183488	390.44042665987587	501.15350755270265	-497.72250477703113	-106.96474697729994	623.6022878071182	Pt
1453.885914500938	876.5851579523844	1426.5923311680208	-404.91288573129196	-1387.193396652348	-496.328308823077	-1897.916384097602	632.9537610985728	-931.5579042516972	-341.9815163073498	-64.99909482993735	-29.31098401340037	16.56250884259395	270.08640917416574	-214.54970189052833	113.51712439934735	Pt
356.6579898038438	199.55107188703275	-1853.075325980752	-978.0759759434715	-482.4834584984729	1183.4726792922743	-216.70597562680163	191.70054968673116	867.3778694502847	214.46608157368584	673.8871528330551	376.2189560199529	-455.8401795840618	-557.8933243466582	16.9850399232257	-298.87053090761555	Co
